date,region,day_of_week,month,weekend_flag,holiday_flag,avg_temperature,precipitation,wind_speed,visibility,trauma_index,hospital_transfer_volume,rurality_index,daily_transport_requests
2022-10-08,Northeast,5,10,1,0,24.57,0.0,6.49,9.95,2.64,26,0.35,23
2022-10-08,Southwest,5,10,1,0,59.85,0.44,10.9,5.31,3.56,22,0.75,21
2022-10-09,Mountain West,6,10,1,0,20.69,0.52,3.37,10.69,6.78,28,0.85,31
2022-10-09,Midwest,6,10,1,0,25.02,0.38,9.63,7.18,3.16,26,0.65,19
2022-10-09,Southeast,6,10,1,0,48.26,0.11,13.28,11.61,6.99,23,0.55,25
2022-10-09,Northeast,6,10,1,0,44.29,0.2,3.65,9.93,4.84,19,0.35,22
2022-10-09,Southwest,6,10,1,0,61.65,0.28,11.31,9.87,4.46,24,0.75,25
2022-10-10,Mountain West,0,10,0,0,32.26,0.05,7.67,5.92,6.51,34,0.85,31
2022-10-10,Midwest,0,10,0,0,37.63,0.0,9.2,7.44,4.58,30,0.65,24
2022-10-10,Southeast,0,10,0,0,39.2,0.59,12.42,7.92,6.36,21,0.55,20
2022-10-10,Northeast,0,10,0,0,38.87,0.14,12.25,6.82,5.73,20,0.35,25
2022-10-10,Southwest,0,10,0,0,61.73,0.29,12.53,10.22,6.66,33,0.75,29
2022-10-11,Mountain West,1,10,0,0,31.53,0.05,5.38,7.46,4.89,24,0.85,21
2022-10-11,Midwest,1,10,0,0,48.97,0.53,8.69,8.02,5.45,33,0.65,25
2022-10-11,Southeast,1,10,0,0,42.8,0.16,10.82,8.26,4.68,26,0.55,26
2022-10-11,Northeast,1,10,0,0,38.46,0.13,11.07,7.81,6.86,20,0.35,22
2022-10-11,Southwest,1,10,0,0,52.52,0.32,8.48,9.24,0.91,19,0.75,17
2022-10-12,Mountain West,2,10,0,0,24.36,0.01,9.76,5.27,5.47,32,0.85,31
2022-10-12,Midwest,2,10,0,0,39.25,0.46,19.35,7.0,3.92,27,0.65,24
2022-10-12,Southeast,2,10,0,0,54.93,0.34,19.45,8.02,5.64,14,0.55,17
2022-10-12,Northeast,2,10,0,0,43.49,0.07,8.46,7.31,4.03,17,0.35,17
2022-10-12,Southwest,2,10,0,0,52.97,0.64,13.68,9.85,6.77,23,0.75,28
2022-10-13,Mountain West,3,10,0,0,22.86,0.03,8.5,7.11,5.33,23,0.85,25
2022-10-13,Midwest,3,10,0,0,26.72,0.01,8.76,5.74,4.26,17,0.65,18
2022-10-13,Southeast,3,10,0,0,45.59,0.0,9.23,6.27,6.36,14,0.55,22
2022-10-13,Northeast,3,10,0,0,32.96,0.32,10.71,11.21,5.69,18,0.35,22
2022-10-13,Southwest,3,10,0,0,58.48,0.32,6.02,7.08,5.52,29,0.75,27
2022-10-14,Mountain West,4,10,0,0,19.13,0.0,11.15,6.55,10.07,34,0.85,36
2022-10-14,Midwest,4,10,0,0,32.21,0.02,7.6,8.06,5.17,28,0.65,25
2022-10-14,Southeast,4,10,0,0,58.99,0.21,3.29,9.08,7.33,26,0.55,29
2022-10-14,Northeast,4,10,0,0,31.0,0.31,6.6,8.58,6.99,24,0.35,23
2022-10-14,Southwest,4,10,0,0,52.51,0.17,8.87,9.3,4.32,26,0.75,27
2022-10-15,Mountain West,5,10,1,0,23.09,0.0,11.19,7.49,3.34,32,0.85,24
2022-10-15,Midwest,5,10,1,0,36.19,0.16,12.39,7.95,2.86,18,0.65,18
2022-10-15,Southeast,5,10,1,0,55.79,0.34,13.03,7.44,2.93,15,0.55,20
2022-10-15,Northeast,5,10,1,0,33.83,0.0,5.83,6.62,5.18,12,0.35,19
2022-10-15,Southwest,5,10,1,0,53.85,0.0,11.9,9.14,3.84,28,0.75,29
2022-10-16,Mountain West,6,10,1,0,23.83,0.0,12.01,8.5,5.05,32,0.85,28
2022-10-16,Midwest,6,10,1,0,33.78,0.3,8.84,7.32,3.27,23,0.65,22
2022-10-16,Southeast,6,10,1,0,50.19,0.29,8.66,8.7,1.73,21,0.55,20
2022-10-16,Northeast,6,10,1,0,29.56,0.47,11.86,8.04,4.97,25,0.35,22
2022-10-16,Southwest,6,10,1,0,49.37,0.3,8.06,9.65,6.44,19,0.75,22
2022-10-17,Mountain West,0,10,0,0,16.8,0.0,22.21,9.22,7.88,22,0.85,28
2022-10-17,Midwest,0,10,0,0,36.21,0.26,7.11,4.98,9.93,25,0.65,29
2022-10-17,Southeast,0,10,0,0,49.22,0.18,16.43,7.75,3.26,26,0.55,21
2022-10-17,Northeast,0,10,0,0,37.71,0.18,3.61,5.55,5.02,15,0.35,20
2022-10-17,Southwest,0,10,0,0,54.12,0.14,0.0,5.8,4.06,25,0.75,26
2022-10-18,Mountain West,1,10,0,0,29.04,0.47,16.31,7.88,4.29,17,0.85,19
2022-10-18,Midwest,1,10,0,0,36.0,0.26,12.96,10.52,7.79,22,0.65,26
2022-10-18,Southeast,1,10,0,0,57.79,0.42,15.04,8.19,4.0,27,0.55,19
2022-10-18,Northeast,1,10,0,0,28.82,0.35,14.22,7.43,6.97,18,0.35,16
2022-10-18,Southwest,1,10,0,0,52.76,0.23,11.45,8.79,5.89,25,0.75,23
2022-10-19,Mountain West,2,10,0,0,23.9,0.0,14.86,10.79,7.34,29,0.85,30
2022-10-19,Midwest,2,10,0,0,28.83,0.43,11.38,9.83,5.28,19,0.65,24
2022-10-19,Southeast,2,10,0,0,59.39,0.0,16.27,7.82,6.76,20,0.55,26
2022-10-19,Northeast,2,10,0,0,31.39,0.0,10.86,5.71,3.22,21,0.35,22
2022-10-19,Southwest,2,10,0,0,58.79,0.09,12.85,6.65,6.49,24,0.75,25
2022-10-20,Mountain West,3,10,0,0,24.13,0.23,7.31,8.94,6.82,36,0.85,29
2022-10-20,Midwest,3,10,0,0,30.06,0.27,12.78,10.17,4.09,17,0.65,18
2022-10-20,Southeast,3,10,0,0,54.07,0.0,21.67,10.59,5.02,23,0.55,24
2022-10-20,Northeast,3,10,0,0,27.14,0.12,0.72,8.97,3.34,29,0.35,22
2022-10-20,Southwest,3,10,0,0,54.41,0.0,5.98,8.45,3.08,32,0.75,23
2022-10-21,Mountain West,4,10,0,0,31.66,0.8,12.39,6.17,4.45,31,0.85,25
2022-10-21,Midwest,4,10,0,0,33.98,0.38,8.43,10.65,4.75,23,0.65,20
2022-10-21,Southeast,4,10,0,0,46.25,0.0,22.54,11.61,7.24,23,0.55,24
2022-10-21,Northeast,4,10,0,0,36.54,0.19,9.75,7.5,4.69,16,0.35,20
2022-10-21,Southwest,4,10,0,0,66.74,0.0,12.55,9.44,6.72,31,0.75,29
2022-10-22,Mountain West,5,10,1,0,36.63,0.07,11.33,11.36,1.81,27,0.85,23
2022-10-22,Midwest,5,10,1,0,35.81,0.04,5.59,6.82,7.32,33,0.65,31
2022-10-22,Southeast,5,10,1,0,51.29,0.0,14.21,6.92,4.85,22,0.55,21
2022-10-22,Northeast,5,10,1,0,22.73,0.68,0.0,6.4,5.03,18,0.35,20
2022-10-22,Southwest,5,10,1,0,51.05,0.0,5.05,7.43,7.93,26,0.75,31
2022-10-23,Mountain West,6,10,1,0,34.36,0.0,8.48,10.61,4.14,24,0.85,29
2022-10-23,Midwest,6,10,1,0,29.66,0.0,6.85,5.53,5.64,24,0.65,24
2022-10-23,Southeast,6,10,1,0,53.76,0.34,6.21,9.24,6.69,22,0.55,26
2022-10-23,Northeast,6,10,1,0,37.52,0.22,12.93,4.66,5.56,24,0.35,23
2022-10-23,Southwest,6,10,1,0,52.6,0.59,8.93,5.99,4.46,22,0.75,21
2022-10-24,Mountain West,0,10,0,0,30.86,0.49,7.5,9.06,3.45,24,0.85,27
2022-10-24,Midwest,0,10,0,0,28.04,0.12,8.3,11.91,3.16,17,0.65,19
2022-10-24,Southeast,0,10,0,0,55.92,0.3,12.09,1.93,5.45,26,0.55,19
2022-10-24,Northeast,0,10,0,0,25.12,0.08,7.0,10.47,5.14,29,0.35,28
2022-10-24,Southwest,0,10,0,0,47.25,0.17,9.65,9.45,4.72,17,0.75,19
2022-10-25,Mountain West,1,10,0,0,16.13,0.33,12.9,8.93,6.95,25,0.85,25
2022-10-25,Midwest,1,10,0,0,30.59,0.0,9.6,6.78,2.25,24,0.65,20
2022-10-25,Southeast,1,10,0,0,46.74,0.43,18.02,9.36,2.67,22,0.55,22
2022-10-25,Northeast,1,10,0,0,38.62,0.01,0.67,6.48,7.59,16,0.35,20
2022-10-25,Southwest,1,10,0,0,58.11,0.01,2.89,8.43,6.61,20,0.75,27
2022-10-26,Mountain West,2,10,0,0,25.97,0.54,13.23,9.41,6.33,35,0.85,30
2022-10-26,Midwest,2,10,0,0,29.4,0.0,13.61,10.48,3.32,23,0.65,23
2022-10-26,Southeast,2,10,0,0,45.77,0.18,7.25,6.77,5.65,22,0.55,20
2022-10-26,Northeast,2,10,0,0,30.55,0.24,19.38,8.21,5.9,17,0.35,18
2022-10-26,Southwest,2,10,0,0,58.11,0.12,15.16,5.38,1.58,26,0.75,20
2022-10-27,Mountain West,3,10,0,0,24.3,0.0,8.81,10.06,4.41,19,0.85,23
2022-10-27,Midwest,3,10,0,0,36.42,0.56,9.14,5.74,4.9,23,0.65,18
2022-10-27,Southeast,3,10,0,0,53.13,0.0,8.22,4.95,4.71,15,0.55,19
2022-10-27,Northeast,3,10,0,0,31.18,0.07,8.34,8.16,5.06,10,0.35,19
2022-10-27,Southwest,3,10,0,0,56.59,0.0,8.2,12.06,3.63,20,0.75,21
2022-10-28,Mountain West,4,10,0,0,25.69,0.22,1.45,10.07,5.95,24,0.85,23
2022-10-28,Midwest,4,10,0,0,31.22,0.8,12.72,4.38,3.97,18,0.65,18
2022-10-28,Southeast,4,10,0,0,49.87,0.0,4.48,8.52,6.16,30,0.55,29
2022-10-28,Northeast,4,10,0,0,34.13,0.03,13.57,8.62,5.2,22,0.35,21
2022-10-28,Southwest,4,10,0,0,72.32,0.23,6.94,6.34,4.26,30,0.75,29
2022-10-29,Mountain West,5,10,1,0,25.42,0.22,13.96,6.86,4.04,28,0.85,30
2022-10-29,Midwest,5,10,1,0,37.4,0.26,20.09,8.09,5.87,19,0.65,21
2022-10-29,Southeast,5,10,1,0,58.32,0.0,7.99,2.01,3.75,11,0.55,16
2022-10-29,Northeast,5,10,1,0,38.99,0.25,5.83,10.13,5.03,18,0.35,22
2022-10-29,Southwest,5,10,1,0,52.73,0.16,10.39,11.09,5.58,19,0.75,20
2022-10-30,Mountain West,6,10,1,0,21.88,0.0,6.68,5.25,5.31,27,0.85,26
2022-10-30,Midwest,6,10,1,0,24.7,0.08,0.0,7.4,5.96,17,0.65,26
2022-10-30,Southeast,6,10,1,0,51.14,0.37,22.73,11.42,4.22,17,0.55,17
2022-10-30,Northeast,6,10,1,0,33.39,0.0,9.64,9.68,4.85,19,0.35,21
2022-10-30,Southwest,6,10,1,0,55.71,0.14,10.08,8.36,5.92,18,0.75,25
2022-10-31,Mountain West,0,10,0,0,24.01,0.35,6.77,9.69,5.03,20,0.85,22
2022-10-31,Midwest,0,10,0,0,36.51,0.2,7.02,9.06,5.82,24,0.65,27
2022-10-31,Southeast,0,10,0,0,42.26,0.39,12.16,5.65,4.81,20,0.55,21
2022-10-31,Northeast,0,10,0,0,29.11,0.0,18.67,5.86,5.49,29,0.35,24
2022-10-31,Southwest,0,10,0,0,67.71,0.21,13.28,8.66,6.53,27,0.75,26
2022-11-01,Mountain West,1,11,0,0,41.5,0.0,9.16,8.48,2.94,20,0.85,25
2022-11-01,Midwest,1,11,0,0,36.38,0.2,13.37,8.32,5.52,27,0.65,25
2022-11-01,Southeast,1,11,0,0,62.23,0.35,11.47,4.99,3.43,24,0.55,22
2022-11-01,Northeast,1,11,0,0,45.55,0.17,5.96,7.88,3.79,17,0.35,22
2022-11-01,Southwest,1,11,0,0,69.74,0.28,16.18,3.96,5.88,22,0.75,21
2022-11-02,Mountain West,2,11,0,0,39.25,0.19,1.82,6.16,4.78,20,0.85,26
2022-11-02,Midwest,2,11,0,0,39.16,0.65,10.56,7.35,5.74,28,0.65,27
2022-11-02,Southeast,2,11,0,0,56.03,0.33,10.85,8.96,3.86,22,0.55,20
2022-11-02,Northeast,2,11,0,0,39.71,0.07,14.49,6.78,4.8,19,0.35,23
2022-11-02,Southwest,2,11,0,0,76.76,0.23,4.79,8.74,4.43,33,0.75,28
2022-11-03,Mountain West,3,11,0,0,29.53,0.4,4.22,5.78,5.55,32,0.85,31
2022-11-03,Midwest,3,11,0,0,46.44,0.35,8.44,5.82,1.69,21,0.65,18
2022-11-03,Southeast,3,11,0,0,62.2,0.0,10.53,9.42,4.01,28,0.55,25
2022-11-03,Northeast,3,11,0,0,39.41,0.16,17.79,9.32,3.96,25,0.35,21
2022-11-03,Southwest,3,11,0,0,64.54,0.17,22.62,8.74,1.95,23,0.75,19
2022-11-04,Mountain West,4,11,0,0,23.08,0.0,2.4,8.77,5.0,20,0.85,25
2022-11-04,Midwest,4,11,0,0,43.08,0.63,12.05,7.15,2.86,28,0.65,20
2022-11-04,Southeast,4,11,0,0,59.57,0.35,13.54,9.01,4.01,22,0.55,22
2022-11-04,Northeast,4,11,0,0,39.99,0.57,3.45,8.96,7.22,26,0.35,27
2022-11-04,Southwest,4,11,0,0,72.79,0.0,3.07,7.99,1.76,22,0.75,23
2022-11-05,Mountain West,5,11,1,0,32.78,0.13,10.26,8.25,5.84,27,0.85,29
2022-11-05,Midwest,5,11,1,0,36.36,0.48,3.21,7.82,6.45,30,0.65,28
2022-11-05,Southeast,5,11,1,0,52.84,0.13,9.22,6.9,8.45,20,0.55,27
2022-11-05,Northeast,5,11,1,0,31.48,0.18,13.25,9.84,7.34,13,0.35,30
2022-11-05,Southwest,5,11,1,0,67.72,0.08,14.63,5.41,8.55,23,0.75,33
2022-11-06,Mountain West,6,11,1,0,39.9,0.44,3.64,9.43,2.08,17,0.85,20
2022-11-06,Midwest,6,11,1,0,46.67,0.01,2.47,8.29,4.09,20,0.65,25
2022-11-06,Southeast,6,11,1,0,45.87,0.19,9.2,5.62,5.29,29,0.55,30
2022-11-06,Northeast,6,11,1,0,39.64,0.0,20.28,7.06,5.98,30,0.35,29
2022-11-06,Southwest,6,11,1,0,66.47,0.0,8.34,6.77,4.31,17,0.75,21
2022-11-07,Mountain West,0,11,0,0,41.76,0.55,14.89,10.54,4.48,29,0.85,24
2022-11-07,Midwest,0,11,0,0,41.36,0.13,16.48,8.81,3.74,28,0.65,23
2022-11-07,Southeast,0,11,0,0,61.31,0.62,18.18,8.88,3.74,29,0.55,20
2022-11-07,Northeast,0,11,0,0,48.96,0.25,15.84,7.51,5.93,20,0.35,24
2022-11-07,Southwest,0,11,0,0,70.7,0.22,4.02,3.14,4.45,25,0.75,23
2022-11-08,Mountain West,1,11,0,0,38.04,0.32,0.0,5.37,4.54,20,0.85,24
2022-11-08,Midwest,1,11,0,0,35.63,0.34,5.4,9.7,5.31,19,0.65,22
2022-11-08,Southeast,1,11,0,0,54.11,0.07,0.0,7.61,6.39,23,0.55,26
2022-11-08,Northeast,1,11,0,0,34.66,0.19,17.7,9.94,5.78,28,0.35,24
2022-11-08,Southwest,1,11,0,0,69.5,0.0,8.74,9.17,6.11,33,0.75,31
2022-11-09,Mountain West,2,11,0,0,36.77,0.1,12.69,6.09,3.73,21,0.85,23
2022-11-09,Midwest,2,11,0,0,42.73,0.34,9.61,12.75,3.98,22,0.65,21
2022-11-09,Southeast,2,11,0,0,56.03,0.0,7.27,7.8,6.84,20,0.55,29
2022-11-09,Northeast,2,11,0,0,33.83,0.11,18.92,7.67,3.01,24,0.35,19
2022-11-09,Southwest,2,11,0,0,63.8,0.32,0.0,8.21,6.29,22,0.75,24
2022-11-10,Mountain West,3,11,0,0,44.54,0.0,11.21,9.21,7.27,27,0.85,29
2022-11-10,Midwest,3,11,0,0,47.7,0.11,5.23,4.92,3.17,16,0.65,21
2022-11-10,Southeast,3,11,0,0,56.08,0.0,6.42,8.17,4.64,24,0.55,23
2022-11-10,Northeast,3,11,0,0,28.34,0.23,6.12,7.5,5.46,28,0.35,24
2022-11-10,Southwest,3,11,0,0,66.77,0.0,6.85,5.12,3.72,20,0.75,26
2022-11-11,Mountain West,4,11,0,0,36.92,0.12,9.02,10.82,5.82,19,0.85,24
2022-11-11,Midwest,4,11,0,0,45.25,0.07,1.03,7.9,2.69,22,0.65,25
2022-11-11,Southeast,4,11,0,0,59.55,0.08,8.55,8.84,7.29,21,0.55,27
2022-11-11,Northeast,4,11,0,0,39.9,0.19,11.76,10.75,4.67,18,0.35,19
2022-11-11,Southwest,4,11,0,0,63.58,0.12,5.4,10.11,3.41,29,0.75,24
2022-11-12,Mountain West,5,11,1,0,34.94,0.38,13.5,8.25,3.37,28,0.85,23
2022-11-12,Midwest,5,11,1,0,38.89,0.0,12.55,5.96,3.86,29,0.65,25
2022-11-12,Southeast,5,11,1,0,57.97,0.04,2.37,9.1,3.83,29,0.55,27
2022-11-12,Northeast,5,11,1,0,37.06,0.14,12.43,12.21,6.33,16,0.35,23
2022-11-12,Southwest,5,11,1,0,65.02,0.02,5.25,6.89,3.84,27,0.75,28
2022-11-13,Mountain West,6,11,1,0,39.51,0.16,10.0,6.89,5.41,21,0.85,29
2022-11-13,Midwest,6,11,1,0,44.22,0.23,4.4,6.53,3.71,18,0.65,21
2022-11-13,Southeast,6,11,1,0,54.1,0.0,8.86,8.34,4.53,19,0.55,26
2022-11-13,Northeast,6,11,1,0,41.14,0.3,7.83,5.01,5.01,18,0.35,22
2022-11-13,Southwest,6,11,1,0,64.47,0.09,7.91,7.83,3.35,20,0.75,23
2022-11-14,Mountain West,0,11,0,0,24.97,0.03,4.65,8.53,5.48,21,0.85,22
2022-11-14,Midwest,0,11,0,0,49.36,0.14,3.77,5.72,5.52,27,0.65,25
2022-11-14,Southeast,0,11,0,0,53.8,0.16,17.1,8.54,2.59,25,0.55,22
2022-11-14,Northeast,0,11,0,0,33.06,0.89,17.34,6.41,5.03,20,0.35,21
2022-11-14,Southwest,0,11,0,0,62.8,0.06,14.29,8.73,5.44,24,0.75,27
2022-11-15,Mountain West,1,11,0,0,36.31,0.57,2.36,11.11,5.11,35,0.85,29
2022-11-15,Midwest,1,11,0,0,50.06,0.29,12.0,8.48,4.27,39,0.65,28
2022-11-15,Southeast,1,11,0,0,53.71,0.14,0.0,8.86,4.82,18,0.55,21
2022-11-15,Northeast,1,11,0,0,49.58,0.12,9.27,6.07,5.04,24,0.35,26
2022-11-15,Southwest,1,11,0,0,68.28,0.06,2.75,7.6,4.65,28,0.75,28
2022-11-16,Mountain West,2,11,0,0,42.18,0.04,1.02,10.77,7.04,33,0.85,28
2022-11-16,Midwest,2,11,0,0,49.06,0.25,10.8,11.23,7.02,22,0.65,27
2022-11-16,Southeast,2,11,0,0,52.59,0.07,8.17,6.73,5.21,14,0.55,20
2022-11-16,Northeast,2,11,0,0,41.01,0.0,9.43,8.26,4.53,25,0.35,23
2022-11-16,Southwest,2,11,0,0,55.49,0.24,13.24,8.99,6.56,21,0.75,26
2022-11-17,Mountain West,3,11,0,0,29.64,0.55,0.0,7.72,6.76,27,0.85,27
2022-11-17,Midwest,3,11,0,0,37.88,0.16,6.58,10.22,7.13,12,0.65,22
2022-11-17,Southeast,3,11,0,0,49.68,0.02,9.08,9.01,3.49,28,0.55,22
2022-11-17,Northeast,3,11,0,0,34.27,0.0,26.42,9.57,4.6,28,0.35,24
2022-11-17,Southwest,3,11,0,0,65.96,0.17,9.43,5.11,7.91,34,0.75,30
2022-11-18,Mountain West,4,11,0,0,26.84,0.1,5.19,7.9,6.03,23,0.85,28
2022-11-18,Midwest,4,11,0,0,40.3,0.25,1.21,9.14,2.81,20,0.65,24
2022-11-18,Southeast,4,11,0,0,53.38,0.0,21.37,9.88,2.68,21,0.55,23
2022-11-18,Northeast,4,11,0,0,39.84,0.15,19.86,6.41,5.22,22,0.35,21
2022-11-18,Southwest,4,11,0,0,57.91,0.21,1.3,7.2,5.63,21,0.75,23
2022-11-19,Mountain West,5,11,1,0,41.96,0.49,7.07,8.15,5.28,28,0.85,29
2022-11-19,Midwest,5,11,1,0,47.79,0.31,13.51,9.45,4.77,26,0.65,27
2022-11-19,Southeast,5,11,1,0,41.3,0.13,15.7,5.27,5.6,28,0.55,27
2022-11-19,Northeast,5,11,1,0,39.19,0.0,5.12,9.95,5.67,20,0.35,28
2022-11-19,Southwest,5,11,1,0,80.02,0.16,5.19,6.73,1.61,22,0.75,25
2022-11-20,Mountain West,6,11,1,0,33.63,0.17,5.2,4.49,4.68,28,0.85,27
2022-11-20,Midwest,6,11,1,0,48.58,0.07,10.85,9.45,5.83,35,0.65,30
2022-11-20,Southeast,6,11,1,0,51.23,0.47,17.16,6.55,5.29,27,0.55,27
2022-11-20,Northeast,6,11,1,0,38.98,0.0,12.3,5.8,6.41,25,0.35,26
2022-11-20,Southwest,6,11,1,0,67.98,0.0,4.93,6.8,5.59,20,0.75,27
2022-11-21,Mountain West,0,11,0,0,36.69,0.1,20.79,8.07,7.72,23,0.85,25
2022-11-21,Midwest,0,11,0,0,47.13,0.59,6.09,7.08,3.25,18,0.65,15
2022-11-21,Southeast,0,11,0,0,67.84,0.02,12.67,5.09,4.71,18,0.55,22
2022-11-21,Northeast,0,11,0,0,39.96,0.19,12.47,5.74,5.3,19,0.35,22
2022-11-21,Southwest,0,11,0,0,51.71,0.35,14.14,9.69,5.46,22,0.75,20
2022-11-22,Mountain West,1,11,0,0,28.84,0.19,10.68,7.55,5.55,15,0.85,23
2022-11-22,Midwest,1,11,0,0,45.89,0.04,3.35,6.46,4.48,25,0.65,26
2022-11-22,Southeast,1,11,0,0,54.09,0.12,17.4,9.02,2.56,15,0.55,14
2022-11-22,Northeast,1,11,0,0,37.61,0.0,13.24,8.08,5.25,21,0.35,21
2022-11-22,Southwest,1,11,0,0,63.33,0.24,10.49,7.48,3.75,26,0.75,22
2022-11-23,Mountain West,2,11,0,0,31.88,0.0,12.22,7.92,7.02,24,0.85,29
2022-11-23,Midwest,2,11,0,0,35.68,0.0,14.72,7.98,6.7,26,0.65,25
2022-11-23,Southeast,2,11,0,0,45.89,0.48,10.47,8.78,3.7,25,0.55,24
2022-11-23,Northeast,2,11,0,0,42.92,0.0,19.92,8.46,5.98,20,0.35,19
2022-11-23,Southwest,2,11,0,0,71.15,0.0,6.91,9.58,6.54,27,0.75,26
2022-11-24,Mountain West,3,11,0,0,29.37,0.55,2.72,6.75,5.72,33,0.85,27
2022-11-24,Midwest,3,11,0,0,38.63,0.21,15.73,9.58,6.18,18,0.65,21
2022-11-24,Southeast,3,11,0,0,50.31,0.13,5.48,9.58,6.22,19,0.55,20
2022-11-24,Northeast,3,11,0,0,35.22,0.26,8.79,6.82,6.95,19,0.35,18
2022-11-24,Southwest,3,11,0,0,64.53,0.02,17.71,5.54,5.02,22,0.75,25
2022-11-25,Mountain West,4,11,0,0,34.11,0.0,5.92,7.3,5.97,22,0.85,25
2022-11-25,Midwest,4,11,0,0,32.49,0.63,6.71,5.38,2.39,19,0.65,20
2022-11-25,Southeast,4,11,0,0,57.04,0.4,9.1,12.69,5.2,22,0.55,25
2022-11-25,Northeast,4,11,0,0,34.48,0.23,12.55,6.85,5.25,21,0.35,24
2022-11-25,Southwest,4,11,0,0,76.18,0.0,13.51,10.68,3.66,23,0.75,22
2022-11-26,Mountain West,5,11,1,0,26.95,0.53,15.98,8.86,4.93,29,0.85,27
2022-11-26,Midwest,5,11,1,0,41.43,0.69,5.51,7.96,4.44,33,0.65,25
2022-11-26,Southeast,5,11,1,0,61.15,0.69,12.32,10.3,5.1,23,0.55,28
2022-11-26,Northeast,5,11,1,0,32.04,0.01,11.41,8.91,6.05,24,0.35,27
2022-11-26,Southwest,5,11,1,0,71.12,0.28,15.15,7.26,4.24,12,0.75,20
2022-11-27,Mountain West,6,11,1,0,42.25,0.03,5.99,11.89,4.32,19,0.85,25
2022-11-27,Midwest,6,11,1,0,47.41,0.31,17.79,6.64,5.15,19,0.65,24
2022-11-27,Southeast,6,11,1,0,58.67,0.0,11.79,3.74,2.22,17,0.55,21
2022-11-27,Northeast,6,11,1,0,45.63,0.23,14.36,7.67,9.02,21,0.35,27
2022-11-27,Southwest,6,11,1,0,55.07,0.27,11.57,5.9,3.62,22,0.75,24
2022-11-28,Mountain West,0,11,0,0,41.32,0.03,3.34,9.88,4.96,35,0.85,32
2022-11-28,Midwest,0,11,0,0,37.52,0.0,13.05,7.71,5.05,24,0.65,27
2022-11-28,Southeast,0,11,0,0,54.4,0.26,11.75,9.8,4.13,24,0.55,22
2022-11-28,Northeast,0,11,0,0,32.56,0.48,1.51,9.57,3.1,22,0.35,23
2022-11-28,Southwest,0,11,0,0,64.51,0.06,10.93,9.26,3.64,21,0.75,21
2022-11-29,Mountain West,1,11,0,0,31.49,0.91,5.16,10.3,4.12,29,0.85,25
2022-11-29,Midwest,1,11,0,0,38.8,0.65,7.05,8.47,5.37,27,0.65,22
2022-11-29,Southeast,1,11,0,0,55.41,0.76,5.81,10.36,6.28,19,0.55,22
2022-11-29,Northeast,1,11,0,0,34.89,0.0,4.98,5.04,7.02,24,0.35,27
2022-11-29,Southwest,1,11,0,0,66.0,0.52,6.95,8.21,6.12,24,0.75,23
2022-11-30,Mountain West,2,11,0,0,35.85,0.46,14.57,8.08,5.2,31,0.85,24
2022-11-30,Midwest,2,11,0,0,36.66,0.28,12.22,10.44,4.82,26,0.65,22
2022-11-30,Southeast,2,11,0,0,63.39,0.11,15.22,14.86,5.17,27,0.55,22
2022-11-30,Northeast,2,11,0,0,28.37,0.19,11.9,11.07,6.97,21,0.35,26
2022-11-30,Southwest,2,11,0,0,69.23,0.21,1.35,6.45,3.25,15,0.75,15
2022-12-01,Mountain West,3,12,0,0,60.75,0.11,16.47,4.86,4.2,22,0.85,25
2022-12-01,Midwest,3,12,0,0,48.69,0.09,19.28,8.76,5.72,22,0.65,26
2022-12-01,Southeast,3,12,0,0,66.08,0.19,15.78,10.25,4.64,24,0.55,26
2022-12-01,Northeast,3,12,0,0,45.16,0.1,16.71,8.18,5.2,16,0.35,18
2022-12-01,Southwest,3,12,0,0,70.03,0.16,7.85,8.16,5.18,25,0.75,24
2022-12-02,Mountain West,4,12,0,0,52.11,0.21,6.69,8.8,7.56,30,0.85,33
2022-12-02,Midwest,4,12,0,0,58.64,0.42,12.83,10.14,3.38,30,0.65,22
2022-12-02,Southeast,4,12,0,0,68.94,0.17,7.28,9.65,2.21,19,0.55,19
2022-12-02,Northeast,4,12,0,0,56.97,0.0,7.06,9.82,5.97,21,0.35,22
2022-12-02,Southwest,4,12,0,0,74.15,0.0,6.28,6.35,7.06,28,0.75,30
2022-12-03,Mountain West,5,12,1,0,30.85,0.47,10.28,8.87,3.76,26,0.85,25
2022-12-03,Midwest,5,12,1,0,56.02,0.47,9.04,6.8,3.83,22,0.65,23
2022-12-03,Southeast,5,12,1,0,64.64,0.11,10.66,8.72,4.98,22,0.55,25
2022-12-03,Northeast,5,12,1,0,42.17,0.27,14.55,9.88,6.14,16,0.35,24
2022-12-03,Southwest,5,12,1,0,65.96,0.4,9.13,5.51,3.76,31,0.75,26
2022-12-04,Mountain West,6,12,1,0,42.91,0.0,9.05,7.69,4.66,37,0.85,32
2022-12-04,Midwest,6,12,1,0,51.3,0.17,9.88,8.83,4.36,25,0.65,26
2022-12-04,Southeast,6,12,1,0,72.96,0.46,12.63,9.86,2.63,26,0.55,24
2022-12-04,Northeast,6,12,1,0,53.57,0.0,11.86,8.34,5.68,14,0.35,21
2022-12-04,Southwest,6,12,1,0,71.49,0.44,4.74,6.04,4.92,25,0.75,26
2022-12-05,Mountain West,0,12,0,0,35.97,0.0,20.27,8.92,3.88,30,0.85,28
